t,method,crps
4239,vitali_ogd_per_quantile,0.014591
4239,mechanism,0.017964
4240,uniform,0.018414
4240,raja_history_free,0.01811
4240,vitali_ogd_per_quantile,0.014145
4240,mechanism,0.017435
4241,uniform,0.018253
4241,raja_history_free,0.01797
4241,vitali_ogd_per_quantile,0.014177
4241,mechanism,0.017315
4242,uniform,0.018308
4242,raja_history_free,0.018028
4242,vitali_ogd_per_quantile,0.014191
4242,mechanism,0.017387
4243,uniform,0.018359
4243,raja_history_free,0.018074
4243,vitali_ogd_per_quantile,0.014143
4243,mechanism,0.01743
4244,uniform,0.018145
4244,raja_history_free,0.017864
4244,vitali_ogd_per_quantile,0.01397
4244,mechanism,0.017219
4245,uniform,0.018134
4245,raja_history_free,0.017865
4245,vitali_ogd_per_quantile,0.014082
4245,mechanism,0.017224
4246,uniform,0.018137
4246,raja_history_free,0.017874
4246,vitali_ogd_per_quantile,0.014159
4246,mechanism,0.017243
4247,uniform,0.018366
4247,raja_history_free,0.018106
4247,vitali_ogd_per_quantile,0.014352
4247,mechanism,0.017489
4248,uniform,0.018216
4248,raja_history_free,0.017961
4248,vitali_ogd_per_quantile,0.01439
4248,mechanism,0.017352
4249,uniform,0.018024
4249,raja_history_free,0.017782
4249,vitali_ogd_per_quantile,0.01434
4249,mechanism,0.017201
4250,uniform,0.017784
4250,raja_history_free,0.017535
4250,vitali_ogd_per_quantile,0.01402
4250,mechanism,0.016943
4251,uniform,0.017779
4251,raja_history_free,0.017528
4251,vitali_ogd_per_quantile,0.013901
4251,mechanism,0.016934
4252,uniform,0.017598
4252,raja_history_free,0.017343
4252,vitali_ogd_per_quantile,0.013622
4252,mechanism,0.016753
4253,uniform,0.017605
4253,raja_history_free,0.017346
4253,vitali_ogd_per_quantile,0.013485
4253,mechanism,0.016758
4254,uniform,0.019064
4254,raja_history_free,0.018816
4254,vitali_ogd_per_quantile,0.015107
4254,mechanism,0.018225
4255,uniform,0.020159
4255,raja_history_free,0.019912
4255,vitali_ogd_per_quantile,0.015637
4255,mechanism,0.019353
4256,uniform,0.020269
4256,raja_history_free,0.020027
4256,vitali_ogd_per_quantile,0.015779
4256,mechanism,0.019375
4257,uniform,0.020433
4257,raja_history_free,0.020198
4257,vitali_ogd_per_quantile,0.016368
4257,mechanism,0.019627
4258,uniform,0.020714
4258,raja_history_free,0.020484
4258,vitali_ogd_per_quantile,0.016749
4258,mechanism,0.019894
4259,uniform,0.021159
4259,raja_history_free,0.020927
4259,vitali_ogd_per_quantile,0.017126
4259,mechanism,0.020314
4260,uniform,0.021953
4260,raja_history_free,0.021715
4260,vitali_ogd_per_quantile,0.017742
4260,mechanism,0.02108
4261,uniform,0.021944
4261,raja_history_free,0.0217
4261,vitali_ogd_per_quantile,0.017912
4261,mechanism,0.02107
4262,uniform,0.022002
4262,raja_history_free,0.021751
4262,vitali_ogd_per_quantile,0.017922
4262,mechanism,0.021131
4263,uniform,0.022012
4263,raja_history_free,0.021763
4263,vitali_ogd_per_quantile,0.018
4263,mechanism,0.021142
4264,uniform,0.021975
4264,raja_history_free,0.021727
4264,vitali_ogd_per_quantile,0.017967
4264,mechanism,0.021106
4265,uniform,0.02145
4265,raja_history_free,0.0212
4265,vitali_ogd_per_quantile,0.01746
4265,mechanism,0.020584
4266,uniform,0.021311
4266,raja_history_free,0.021065
4266,vitali_ogd_per_quantile,0.017461
4266,mechanism,0.020458
4267,uniform,0.021172
4267,raja_history_free,0.020931
4267,vitali_ogd_per_quantile,0.017439
4267,mechanism,0.020353
4268,uniform,0.021541
4268,raja_history_free,0.021294
4268,vitali_ogd_per_quantile,0.017542
4268,mechanism,0.020706
4269,uniform,0.021594
4269,raja_history_free,0.021357
4269,vitali_ogd_per_quantile,0.017858
4269,mechanism,0.020773
4270,uniform,0.021619
4270,raja_history_free,0.021381
4270,vitali_ogd_per_quantile,0.017876
4270,mechanism,0.020798
4271,uniform,0.021507
4271,raja_history_free,0.021266
4271,vitali_ogd_per_quantile,0.017725
4271,mechanism,0.020686
4272,uniform,0.021186
4272,raja_history_free,0.020946
4272,vitali_ogd_per_quantile,0.017503
4272,mechanism,0.020369
4273,uniform,0.02123
4273,raja_history_free,0.020995
4273,vitali_ogd_per_quantile,0.017628
4273,mechanism,0.020419
4274,uniform,0.021269
4274,raja_history_free,0.021033
4274,vitali_ogd_per_quantile,0.017596
4274,mechanism,0.020462
4275,uniform,0.021079
4275,raja_history_free,0.020847
4275,vitali_ogd_per_quantile,0.017482
4275,mechanism,0.020276
4276,uniform,0.020954
4276,raja_history_free,0.020726
4276,vitali_ogd_per_quantile,0.017485
4276,mechanism,0.020162
4277,uniform,0.020925
4277,raja_history_free,0.020702
4277,vitali_ogd_per_quantile,0.01749
4277,mechanism,0.020153
4278,uniform,0.020913
4278,raja_history_free,0.020694
4278,vitali_ogd_per_quantile,0.017518
4278,mechanism,0.020156
4279,uniform,0.020843
4279,raja_history_free,0.020627
4279,vitali_ogd_per_quantile,0.01752
4279,mechanism,0.020102
4280,uniform,0.02109
4280,raja_history_free,0.020867
4280,vitali_ogd_per_quantile,0.01754
4280,mechanism,0.020336
4281,uniform,0.02111
4281,raja_history_free,0.02089
4281,vitali_ogd_per_quantile,0.017663
4281,mechanism,0.020362
4282,uniform,0.02077
4282,raja_history_free,0.020553
4282,vitali_ogd_per_quantile,0.017368
4282,mechanism,0.020025
4283,uniform,0.020439
4283,raja_history_free,0.020228
4283,vitali_ogd_per_quantile,0.01726
4283,mechanism,0.019713
4284,uniform,0.019905
4284,raja_history_free,0.01971
4284,vitali_ogd_per_quantile,0.017174
4284,mechanism,0.019255
4285,uniform,0.019488
4285,raja_history_free,0.019303
4285,vitali_ogd_per_quantile,0.017137
4285,mechanism,0.018992
4286,uniform,0.019123
4286,raja_history_free,0.018949
4286,vitali_ogd_per_quantile,0.017112
4286,mechanism,0.018824
4287,uniform,0.01904
4287,raja_history_free,0.018873
4287,vitali_ogd_per_quantile,0.017085
4287,mechanism,0.018829
4288,uniform,0.018796
4288,raja_history_free,0.018614
4288,vitali_ogd_per_quantile,0.016403
4288,mechanism,0.018425
4289,uniform,0.018778
4289,raja_history_free,0.018595
4289,vitali_ogd_per_quantile,0.016383
4289,mechanism,0.018401
4290,uniform,0.018879
4290,raja_history_free,0.018694
4290,vitali_ogd_per_quantile,0.016417
4290,mechanism,0.018503
4291,uniform,0.018904
4291,raja_history_free,0.018715
4291,vitali_ogd_per_quantile,0.016366
4291,mechanism,0.018527
4292,uniform,0.018823
4292,raja_history_free,0.018632
4292,vitali_ogd_per_quantile,0.016255
4292,mechanism,0.018442
4293,uniform,0.018376
4293,raja_history_free,0.018184
4293,vitali_ogd_per_quantile,0.01592
4293,mechanism,0.017991
4294,uniform,0.018415
4294,raja_history_free,0.018231
4294,vitali_ogd_per_quantile,0.016063
4294,mechanism,0.018041
4295,uniform,0.0184
4295,raja_history_free,0.018216
4295,vitali_ogd_per_quantile,0.016034
4295,mechanism,0.018031
4296,uniform,0.018408
4296,raja_history_free,0.018228
4296,vitali_ogd_per_quantile,0.016105
4296,mechanism,0.018047
4297,uniform,0.01838
4297,raja_history_free,0.018203
4297,vitali_ogd_per_quantile,0.016181
4297,mechanism,0.018031
4298,uniform,0.018489
4298,raja_history_free,0.01831
4298,vitali_ogd_per_quantile,0.016223
4298,mechanism,0.018136
4299,uniform,0.018495
4299,raja_history_free,0.018311
4299,vitali_ogd_per_quantile,0.016092
4299,mechanism,0.018138
4300,uniform,0.018675
4300,raja_history_free,0.018492
4300,vitali_ogd_per_quantile,0.016322
4300,mechanism,0.018319
4301,uniform,0.018625
4301,raja_history_free,0.018437
4301,vitali_ogd_per_quantile,0.016222
4301,mechanism,0.018268
4302,uniform,0.018655
4302,raja_history_free,0.018464
4302,vitali_ogd_per_quantile,0.016223
4302,mechanism,0.018297
4303,uniform,0.018702
4303,raja_history_free,0.018507
4303,vitali_ogd_per_quantile,0.016229
4303,mechanism,0.018341
4304,uniform,0.018793
4304,raja_history_free,0.018595
4304,vitali_ogd_per_quantile,0.016251
4304,mechanism,0.018425
4305,uniform,0.018738
4305,raja_history_free,0.01854
4305,vitali_ogd_per_quantile,0.016202
4305,mechanism,0.018366
4306,uniform,0.018742
4306,raja_history_free,0.018543
4306,vitali_ogd_per_quantile,0.016189
4306,mechanism,0.018365
4307,uniform,0.018681
4307,raja_history_free,0.018482
4307,vitali_ogd_per_quantile,0.016156
4307,mechanism,0.018305
4308,uniform,0.018531
4308,raja_history_free,0.018333
4308,vitali_ogd_per_quantile,0.016095
4308,mechanism,0.018161
4309,uniform,0.018782
4309,raja_history_free,0.018581
4309,vitali_ogd_per_quantile,0.016266
4309,mechanism,0.018413
4310,uniform,0.018934
4310,raja_history_free,0.018727
4310,vitali_ogd_per_quantile,0.016307
4310,mechanism,0.018547
4311,uniform,0.019008
4311,raja_history_free,0.018792
4311,vitali_ogd_per_quantile,0.016231
4311,mechanism,0.018583
4312,uniform,0.019032
4312,raja_history_free,0.018815
4312,vitali_ogd_per_quantile,0.016216
4312,mechanism,0.018595
4313,uniform,0.019065
4313,raja_history_free,0.018846
4313,vitali_ogd_per_quantile,0.016214
4313,mechanism,0.018615
4314,uniform,0.018972
4314,raja_history_free,0.018753
4314,vitali_ogd_per_quantile,0.01619
4314,mechanism,0.018518
4315,uniform,0.018726
4315,raja_history_free,0.018509
4315,vitali_ogd_per_quantile,0.016067
4315,mechanism,0.018284
4316,uniform,0.018635
4316,raja_history_free,0.01842
4316,vitali_ogd_per_quantile,0.016052
4316,mechanism,0.018223
4317,uniform,0.018633
4317,raja_history_free,0.018413
4317,vitali_ogd_per_quantile,0.015918
4317,mechanism,0.018202
4318,uniform,0.01857
4318,raja_history_free,0.018355
4318,vitali_ogd_per_quantile,0.015956
4318,mechanism,0.018151
4319,uniform,0.018284
4319,raja_history_free,0.018074
4319,vitali_ogd_per_quantile,0.015818
4319,mechanism,0.017886
4320,uniform,0.018424
4320,raja_history_free,0.018215
4320,vitali_ogd_per_quantile,0.015843
4320,mechanism,0.018019
4321,uniform,0.018402
4321,raja_history_free,0.018192
4321,vitali_ogd_per_quantile,0.015838
4321,mechanism,0.018002
4322,uniform,0.018371
4322,raja_history_free,0.018163
4322,vitali_ogd_per_quantile,0.015834
4322,mechanism,0.017977
4323,uniform,0.018411
4323,raja_history_free,0.018208
4323,vitali_ogd_per_quantile,0.015944
4323,mechanism,0.018023
4324,uniform,0.018381
4324,raja_history_free,0.018178
4324,vitali_ogd_per_quantile,0.015946
4324,mechanism,0.017998
4325,uniform,0.018338
4325,raja_history_free,0.018137
4325,vitali_ogd_per_quantile,0.015933
4325,mechanism,0.01796
4326,uniform,0.01827
4326,raja_history_free,0.018072
4326,vitali_ogd_per_quantile,0.015912
4326,mechanism,0.017902
4327,uniform,0.018236
4327,raja_history_free,0.018039
4327,vitali_ogd_per_quantile,0.015906
4327,mechanism,0.017875
4328,uniform,0.018288
4328,raja_history_free,0.018094
4328,vitali_ogd_per_quantile,0.016008
4328,mechanism,0.017934
4329,uniform,0.018613
4329,raja_history_free,0.018417
4329,vitali_ogd_per_quantile,0.016303
4329,mechanism,0.018263
4330,uniform,0.019354
4330,raja_history_free,0.019152
4330,vitali_ogd_per_quantile,0.016834
4330,mechanism,0.018997
4331,uniform,0.019555
4331,raja_history_free,0.019346
4331,vitali_ogd_per_quantile,0.016776
4331,mechanism,0.019126
4332,uniform,0.019405
4332,raja_history_free,0.019206
4332,vitali_ogd_per_quantile,0.017083
4332,mechanism,0.019033
4333,uniform,0.01941
4333,raja_history_free,0.019211
4333,vitali_ogd_per_quantile,0.017065
4333,mechanism,0.019049
4334,uniform,0.019385
4334,raja_history_free,0.019186
4334,vitali_ogd_per_quantile,0.017079
4334,mechanism,0.019029
4335,uniform,0.019357
4335,raja_history_free,0.019163
4335,vitali_ogd_per_quantile,0.017121
4335,mechanism,0.019012
4336,uniform,0.019331
4336,raja_history_free,0.01914
4336,vitali_ogd_per_quantile,0.017131
4336,mechanism,0.018993
4337,uniform,0.019349
4337,raja_history_free,0.019161
4337,vitali_ogd_per_quantile,0.017169
4337,mechanism,0.019016
4338,uniform,0.0193
4338,raja_history_free,0.019116
4338,vitali_ogd_per_quantile,0.017177
4338,mechanism,0.018974
4339,uniform,0.019326
4339,raja_history_free,0.019145
4339,vitali_ogd_per_quantile,0.0172
4339,mechanism,0.019006
4340,uniform,0.019312
4340,raja_history_free,0.019133
4340,vitali_ogd_per_quantile,0.017221
4340,mechanism,0.018995
4341,uniform,0.019439
4341,raja_history_free,0.01926
4341,vitali_ogd_per_quantile,0.017361
4341,mechanism,0.019122
4342,uniform,0.019385
4342,raja_history_free,0.019207
4342,vitali_ogd_per_quantile,0.017324
4342,mechanism,0.019071
4343,uniform,0.019562
4343,raja_history_free,0.019386
4343,vitali_ogd_per_quantile,0.017523
4343,mechanism,0.01925
4344,uniform,0.019566
4344,raja_history_free,0.019389
4344,vitali_ogd_per_quantile,0.017516
4344,mechanism,0.019255
4345,uniform,0.019567
4345,raja_history_free,0.019388
4345,vitali_ogd_per_quantile,0.017404
4345,mechanism,0.019252
4346,uniform,0.019485
4346,raja_history_free,0.019307
4346,vitali_ogd_per_quantile,0.017338
4346,mechanism,0.019172
4347,uniform,0.019192
4347,raja_history_free,0.019021
4347,vitali_ogd_per_quantile,0.017156
4347,mechanism,0.018882
4348,uniform,0.019195
4348,raja_history_free,0.019025
4348,vitali_ogd_per_quantile,0.017068
4348,mechanism,0.018891
4349,uniform,0.019196
4349,raja_history_free,0.019029
4349,vitali_ogd_per_quantile,0.017108
4349,mechanism,0.018896
4350,uniform,0.019249
4350,raja_history_free,0.019086
4350,vitali_ogd_per_quantile,0.01722
4350,mechanism,0.018953
4351,uniform,0.019317
4351,raja_history_free,0.019157
4351,vitali_ogd_per_quantile,0.017373
4351,mechanism,0.019024
4352,uniform,0.019216
4352,raja_history_free,0.019058
4352,vitali_ogd_per_quantile,0.017313
4352,mechanism,0.018924
4353,uniform,0.019193
4353,raja_history_free,0.019037
4353,vitali_ogd_per_quantile,0.017318
4353,mechanism,0.018904
4354,uniform,0.018016
4354,raja_history_free,0.01785
4354,vitali_ogd_per_quantile,0.01598
4354,mechanism,0.017717
4355,uniform,0.01736
4355,raja_history_free,0.017184
4355,vitali_ogd_per_quantile,0.015701
4355,mechanism,0.017028
4356,uniform,0.017287
4356,raja_history_free,0.017103
4356,vitali_ogd_per_quantile,0.015595
4356,mechanism,0.017031
4357,uniform,0.017382
4357,raja_history_free,0.017181
4357,vitali_ogd_per_quantile,0.015121
4357,mechanism,0.017018
4358,uniform,0.017986
4358,raja_history_free,0.017765
4358,vitali_ogd_per_quantile,0.015383
4358,mechanism,0.017586
4359,uniform,0.017605
4359,raja_history_free,0.017364
4359,vitali_ogd_per_quantile,0.015056
4359,mechanism,0.017172
4360,uniform,0.016789
4360,raja_history_free,0.016555
4360,vitali_ogd_per_quantile,0.014519
4360,mechanism,0.016397
4361,uniform,0.016823
4361,raja_history_free,0.01659
4361,vitali_ogd_per_quantile,0.014317
4361,mechanism,0.016424
4362,uniform,0.016772
4362,raja_history_free,0.016548
4362,vitali_ogd_per_quantile,0.01437
4362,mechanism,0.016373
4363,uniform,0.016762
4363,raja_history_free,0.016537
4363,vitali_ogd_per_quantile,0.014293
4363,mechanism,0.01636
4364,uniform,0.016765
4364,raja_history_free,0.01654
4364,vitali_ogd_per_quantile,0.01429
4364,mechanism,0.016363
4365,uniform,0.016761
4365,raja_history_free,0.016535
4365,vitali_ogd_per_quantile,0.014283
4365,mechanism,0.016358
4366,uniform,0.016781
4366,raja_history_free,0.016555
4366,vitali_ogd_per_quantile,0.014278
4366,mechanism,0.016378
4367,uniform,0.016773
4367,raja_history_free,0.016548
4367,vitali_ogd_per_quantile,0.014266
4367,mechanism,0.01637
4368,uniform,0.016421
4368,raja_history_free,0.0162
4368,vitali_ogd_per_quantile,0.014041
4368,mechanism,0.016021
4369,uniform,0.01637
4369,raja_history_free,0.016138
4369,vitali_ogd_per_quantile,0.013705
4369,mechanism,0.015954
4370,uniform,0.016425
4370,raja_history_free,0.016196
4370,vitali_ogd_per_quantile,0.01378
4370,mechanism,0.016009
4371,uniform,0.016443
4371,raja_history_free,0.016214
4371,vitali_ogd_per_quantile,0.013807
4371,mechanism,0.016026
4372,uniform,0.016422
4372,raja_history_free,0.016192
4372,vitali_ogd_per_quantile,0.01374
4372,mechanism,0.016006
4373,uniform,0.016328
4373,raja_history_free,0.016095
4373,vitali_ogd_per_quantile,0.013624
4373,mechanism,0.015911
4374,uniform,0.016338
4374,raja_history_free,0.016105
4374,vitali_ogd_per_quantile,0.013646
4374,mechanism,0.015919
4375,uniform,0.016367
4375,raja_history_free,0.016132
4375,vitali_ogd_per_quantile,0.013628
4375,mechanism,0.015946
4376,uniform,0.016381
4376,raja_history_free,0.016144
4376,vitali_ogd_per_quantile,0.01361
4376,mechanism,0.015958
4377,uniform,0.016384
4377,raja_history_free,0.016148
4377,vitali_ogd_per_quantile,0.013656
4377,mechanism,0.015962
4378,uniform,0.016371
4378,raja_history_free,0.016136
4378,vitali_ogd_per_quantile,0.013657
4378,mechanism,0.015949
4379,uniform,0.016296
4379,raja_history_free,0.016061
4379,vitali_ogd_per_quantile,0.013608
4379,mechanism,0.015874
4380,uniform,0.016051
4380,raja_history_free,0.01582
4380,vitali_ogd_per_quantile,0.013466
4380,mechanism,0.015634
4381,uniform,0.016158
4381,raja_history_free,0.015928
4381,vitali_ogd_per_quantile,0.013503
4381,mechanism,0.015739
4382,uniform,0.016205
4382,raja_history_free,0.015976
4382,vitali_ogd_per_quantile,0.013535
4382,mechanism,0.015786
4383,uniform,0.016251
4383,raja_history_free,0.016021
4383,vitali_ogd_per_quantile,0.013553
4383,mechanism,0.01583
4384,uniform,0.016217
4384,raja_history_free,0.015982
4384,vitali_ogd_per_quantile,0.013487
4384,mechanism,0.015794
4385,uniform,0.016232
4385,raja_history_free,0.015997
4385,vitali_ogd_per_quantile,0.013524
4385,mechanism,0.015809
4386,uniform,0.016253
4386,raja_history_free,0.016017
4386,vitali_ogd_per_quantile,0.013531
4386,mechanism,0.015829
4387,uniform,0.016309
4387,raja_history_free,0.016072
4387,vitali_ogd_per_quantile,0.013557
4387,mechanism,0.015885
4388,uniform,0.016347
4388,raja_history_free,0.016108
4388,vitali_ogd_per_quantile,0.013559
4388,mechanism,0.015921
4389,uniform,0.016635
4389,raja_history_free,0.016392
4389,vitali_ogd_per_quantile,0.01378
4389,mechanism,0.016204
4390,uniform,0.01654
4390,raja_history_free,0.0163
4390,vitali_ogd_per_quantile,0.013805
4390,mechanism,0.016113
4391,uniform,0.01652
4391,raja_history_free,0.016281
4391,vitali_ogd_per_quantile,0.013809
4391,mechanism,0.016095
4392,uniform,0.016517
4392,raja_history_free,0.016278
4392,vitali_ogd_per_quantile,0.013827
4392,mechanism,0.016093
4393,uniform,0.01655
4393,raja_history_free,0.016313
4393,vitali_ogd_per_quantile,0.013862
4393,mechanism,0.016128
4394,uniform,0.016508
4394,raja_history_free,0.016265
4394,vitali_ogd_per_quantile,0.013741
4394,mechanism,0.016083
4395,uniform,0.016523
4395,raja_history_free,0.016279
4395,vitali_ogd_per_quantile,0.013749
4395,mechanism,0.016097
4396,uniform,0.016467
4396,raja_history_free,0.01622
4396,vitali_ogd_per_quantile,0.013656
4396,mechanism,0.016039
4397,uniform,0.016453
4397,raja_history_free,0.016203
4397,vitali_ogd_per_quantile,0.013575
4397,mechanism,0.016022
4398,uniform,0.016347
4398,raja_history_free,0.016097
4398,vitali_ogd_per_quantile,0.013481
4398,mechanism,0.015916
4399,uniform,0.016306
4399,raja_history_free,0.016056
4399,vitali_ogd_per_quantile,0.013488
4399,mechanism,0.015873
4400,uniform,0.016096
4400,raja_history_free,0.015845
4400,vitali_ogd_per_quantile,0.013213
4400,mechanism,0.01566
4401,uniform,0.016207
4401,raja_history_free,0.015959
4401,vitali_ogd_per_quantile,0.013296
4401,mechanism,0.015772
4402,uniform,0.016205
4402,raja_history_free,0.015959
4402,vitali_ogd_per_quantile,0.013398
4402,mechanism,0.015771
4403,uniform,0.016173
